acquisitions_id,acquiring_object_id,acquired_object_id,price_amount,price_currency_code,aquired_at
685,c:2720,c:3383,78000000,USD,2006-06-05
686,c:475,c:12664,10000000,USD,2008-10-07
689,c:570,c:44881,366000000,USD,2006-03-16
690,c:7198,c:10356,154000000,USD,2005-04-07
691,c:1242,c:12670,\N,USD,2005-11-03
692,c:1242,c:12671,\N,USD,2005-11-02
693,c:1242,c:12674,\N,USD,2005-08-30
694,c:1242,c:12676,\N,USD,2005-07-20
695,c:1242,c:6362,\N,USD,2005-03-10
696,c:1242,c:12677,\N,USD,2005-02-08
697,c:1242,c:12678,\N,USD,2004-12-16
698,c:1242,c:12682,\N,USD,2004-04-26
699,c:1242,c:12684,\N,USD,2003-04-30
700,c:1242,c:12690,\N,USD,2003-02-19
701,c:1242,c:12691,96000000,USD,2002-10-22
702,c:1242,c:12692,337000000,USD,2002-09-24
703,c:1242,c:12710,\N,USD,2002-05-07
704,c:629,c:753,96000000,USD,2008-10-23
705,c:3161,c:3109,\N,USD,2008-10-23
706,c:351,c:12053,\N,USD,2006-11-06
707,c:351,c:12875,\N,USD,2006-08-16
708,c:351,c:4109,\N,USD,2005-11-03
709,c:351,c:12876,\N,USD,2005-08-07
710,c:351,c:12883,\N,USD,2005-08-04
711,c:351,c:12884,\N,USD,2003-11-19
712,c:4460,c:12898,\N,USD,2008-04-01
713,c:2989,c:7521,30000000,USD,2008-11-01
714,c:351,c:10730,\N,USD,2008-07-01
715,c:351,c:12956,28200000,USD,2001-05-19
716,c:351,c:9352,\N,USD,2000-09-05
717,c:5473,c:13008,\N,USD,2007-06-21
718,c:351,c:11313,1100000000,USD,1999-12-22
719,c:351,c:10771,320000000,USD,1999-06-01
720,c:351,c:13011,80000000,USD,1999-06-01
721,c:351,c:13012,525000000,USD,1999-05-01
722,c:351,c:5000,4200000000,USD,1998-11-28
723,c:351,c:13020,407000000,USD,1998-06-08
724,c:647,c:197,\N,USD,2008-11-01
725,c:317,c:13089,\N,USD,2008-10-20
726,c:1735,c:13168,72500000,USD,2008-07-31
727,c:7440,c:1102,\N,USD,2008-07-16
728,c:13171,c:13170,\N,USD,2008-01-01
730,c:13217,c:13216,\N,USD,2008-08-14
733,c:608,c:1923,\N,USD,2008-11-06
734,c:3555,c:1818,\N,USD,2008-11-06
735,c:3654,c:13275,\N,USD,2008-11-04
736,c:590,c:13289,944000000,USD,2009-11-06
737,c:20,c:13291,\N,USD,2005-01-01
738,c:13324,c:13323,\N,USD,2008-08-01
741,c:4987,c:5031,\N,USD,2008-11-10
742,c:4987,c:13470,\N,USD,2008-11-10
743,c:4987,c:6996,\N,USD,2008-11-10
744,c:8990,c:13471,\N,USD,2008-11-11
745,c:13510,c:13509,2500000,EUR,2007-10-01
746,c:6757,c:13533,\N,USD,2008-11-10
747,c:590,c:13534,275000000,USD,2008-11-10
748,c:567,c:13557,\N,USD,2008-10-28
749,c:608,c:13591,200000,USD,2008-11-03
750,c:966,c:13654,\N,USD,2008-11-01
751,c:4770,c:13688,\N,USD,2008-10-31
752,c:283,c:3864,3400000000,USD,2005-12-03
753,c:1385,c:6382,100000000,USD,2008-05-15
754,c:5182,c:13781,35000000,USD,2008-10-23
755,c:475,c:13918,836000,USD,2008-09-09
756,c:3275,c:543,\N,USD,2008-06-10
757,c:7182,c:7183,\N,USD,2008-06-22
758,c:350,c:12368,\N,USD,2004-07-22
759,c:12,c:13954,\N,USD,2008-11-24
760,c:3246,c:13770,\N,USD,2008-11-18
761,c:12623,c:13998,\N,USD,2008-11-19
762,c:317,c:2279,\N,USD,2008-08-25
763,c:971,c:14029,\N,USD,2008-07-16
765,c:15305,c:14172,\N,USD,2007-01-01
767,c:14293,c:14292,\N,USD,2007-05-01
768,c:13202,c:14406,\N,USD,2008-08-13
770,c:14533,c:14531,\N,USD,2008-08-15
771,c:14533,c:14532,220000,USD,2008-06-20
772,c:59,c:63,1650000000,USD,2006-10-01
773,c:14433,c:14730,\N,USD,2007-07-01
774,c:14745,c:3080,3125000,USD,2008-12-03
775,c:14758,c:14757,\N,USD,2007-12-31
777,c:445,c:81,\N,USD,2008-12-01
778,c:7037,c:14790,\N,USD,\N
779,c:14861,c:14860,\N,USD,2006-01-01
780,c:2964,c:14896,\N,USD,2008-12-01
781,c:10346,c:14919,\N,USD,2008-12-02
782,c:15022,c:7569,\N,USD,2008-04-14
783,c:5471,c:15033,24000000,EUR,2008-12-08
784,c:1654,c:15068,\N,USD,2006-10-16
785,c:1654,c:15070,30000000,USD,2002-07-01
786,c:1654,c:14097,\N,USD,2002-06-20
787,c:1654,c:15072,\N,USD,2002-04-04
790,c:15148,c:15154,255600000,USD,2008-11-17
791,c:650,c:15155,\N,USD,2008-06-09
793,c:5182,c:15175,33000000,USD,2006-09-07
794,c:15180,c:5783,\N,USD,2008-12-11
795,c:12653,c:15310,\N,USD,2008-12-10
796,c:15389,c:1004,\N,USD,2008-12-15
797,c:13310,c:15411,\N,USD,\N
798,c:15436,c:15435,\N,USD,2008-02-13
799,c:4175,c:15451,5000000,USD,2008-10-07
800,c:15461,c:15460,70000,USD,2008-11-26
802,c:447,c:3023,\N,USD,2008-12-01
803,c:8757,c:15580,\N,USD,2008-04-28
804,c:15604,c:15603,\N,USD,2008-09-25
805,c:15627,c:15648,\N,USD,2008-09-23
806,c:15651,c:15650,\N,USD,1998-06-01
807,c:15652,c:15653,\N,USD,2008-09-22
808,c:12815,c:15655,\N,USD,2008-09-17
809,c:15702,c:15701,2000000,USD,2008-12-22
812,c:15752,c:15751,\N,USD,2008-09-08
813,c:15754,c:15753,\N,USD,2008-09-04
814,c:15755,c:12298,\N,USD,2008-09-04
815,c:283,c:15756,\N,USD,2007-09-30
816,c:15817,c:11820,\N,USD,2008-12-22
817,c:573,c:15819,\N,USD,2008-12-19
818,c:1863,c:4497,\N,USD,2008-12-19
819,c:11048,c:15820,\N,USD,2008-07-07
820,c:9226,c:15769,\N,USD,2006-11-01
821,c:2537,c:15854,60000000,USD,2006-09-14
822,c:15862,c:7640,425000000,USD,\N
823,c:6165,c:15872,15000000,USD,2006-11-11
824,c:15898,c:15910,\N,USD,2008-04-01
826,c:15964,c:15963,\N,USD,2007-11-01
827,c:6012,c:15997,\N,USD,2003-11-24
828,c:2332,c:16037,\N,USD,2008-09-02
829,c:16106,c:16105,10000000,USD,2008-08-27
830,c:16146,c:16152,\N,USD,2008-01-22
831,c:16146,c:16153,\N,USD,2008-08-21
833,c:16208,c:16257,\N,USD,2007-03-02
834,c:16259,c:16260,115000000,USD,2007-05-29
835,c:16263,c:16262,\N,USD,2007-02-26
837,c:2680,c:16286,495000000,USD,2007-01-01
838,c:3408,c:16303,\N,USD,2007-01-01
841,c:16487,c:16489,134500000,USD,2007-06-25
842,c:16507,c:16504,\N,USD,2007-05-19
843,c:16507,c:16505,\N,USD,2007-02-16
844,c:16507,c:16506,\N,USD,2006-09-23
845,c:16554,c:16553,\N,USD,2008-04-17
846,c:16557,c:2901,\N,USD,2008-04-01
848,c:16591,c:3861,417000000,USD,2007-10-31
849,c:16603,c:16602,3200000,USD,2007-10-29
850,c:16605,c:16604,\N,USD,2007-10-24
851,c:16617,c:16616,10000000,USD,2007-10-23
852,c:479,c:3782,\N,USD,2009-01-07
853,c:16630,c:16629,\N,USD,2009-01-06
854,c:16638,c:16637,\N,USD,2008-09-01
856,c:16675,c:16674,60000000,USD,2007-05-03
857,c:16706,c:16705,\N,USD,2006-06-01
858,c:16710,c:16711,\N,USD,\N
859,c:16710,c:16712,\N,USD,\N
861,c:14902,c:16726,40000000,USD,2008-02-22
862,c:16732,c:16731,\N,USD,2007-12-01
863,c:16734,c:16733,54000000,USD,2007-12-14
864,c:28,c:11216,100000000,USD,2007-11-01
865,c:323,c:16784,\N,USD,2007-04-01
867,c:624,c:16889,3100000,USD,2008-03-26
868,c:16926,c:16925,5000000,USD,2007-04-01
870,c:6306,c:16994,\N,USD,2009-01-14
871,c:2720,c:16996,\N,USD,2009-01-14
872,c:1388,c:16997,\N,USD,2009-01-14
873,c:15142,c:16998,\N,USD,2009-01-13
874,c:16954,c:16955,\N,USD,2009-01-14
876,c:17035,c:520,\N,USD,2008-07-01
878,c:17103,c:17102,\N,USD,2007-10-01
879,c:5826,c:17206,\N,USD,2007-10-25
880,c:3246,c:17214,300000000,USD,2008-01-02
881,c:17270,c:17269,11720000,GBP,2007-08-09
882,c:12011,c:17332,90000000,USD,2008-02-15
883,c:14098,c:17333,\N,USD,2008-02-15
884,c:479,c:17335,\N,USD,2008-02-20
885,c:1438,c:17385,\N,USD,2007-06-27
886,c:10453,c:6811,14900000,USD,2008-09-23
887,c:2505,c:17449,\N,USD,2007-07-06
888,c:541,c:17450,\N,USD,2007-06-29
889,c:17465,c:17464,\N,USD,2007-12-28
890,c:323,c:17467,\N,USD,2007-12-21
891,c:2989,c:17484,20000000,USD,2006-10-19
892,c:17503,c:2804,\N,USD,2008-12-15
893,c:283,c:17510,\N,USD,2006-10-20
895,c:17519,c:17518,92700000,USD,2007-12-19
896,c:17525,c:17524,\N,USD,2007-12-07
897,c:17533,c:17532,70000000,USD,2007-11-19
898,c:1385,c:1465,25000000,USD,2009-01-22
899,c:2506,c:1340,775000000,USD,2009-01-22
900,c:153,c:17561,\N,USD,2009-01-22
901,c:153,c:17562,\N,USD,2009-01-22
902,c:565,c:17645,35000000,USD,2009-01-23
903,c:3219,c:17646,\N,USD,2009-01-23
904,c:330,c:332,\N,USD,2007-01-30
906,c:2680,c:17673,\N,USD,2007-09-03
907,c:17683,c:17682,2500000,USD,2008-02-28
909,c:2602,c:17689,\N,USD,2007-10-16
910,c:17718,c:17717,\N,USD,2008-04-18
911,c:10705,c:4110,\N,USD,2009-01-25
912,c:1242,c:17705,\N,USD,2005-03-11
913,c:17731,c:17795,47000000,USD,2009-01-20
914,c:17799,c:17798,238000000,USD,2007-10-10
916,c:2680,c:17818,\N,USD,2007-08-17
917,c:2720,c:12346,\N,USD,2009-01-27
918,c:17830,c:9766,100000,USD,2009-01-27
919,c:17846,c:7162,32500000,USD,2007-08-03
920,c:14236,c:17847,350000000,USD,2007-10-11
921,c:11082,c:17851,210000000,USD,2007-08-06
922,c:12287,c:1217,\N,USD,2009-01-27
923,c:4843,c:17864,\N,USD,2005-02-14
924,c:1639,c:3125,\N,USD,2008-07-28
925,c:8491,c:17868,\N,USD,2009-01-20
926,c:1915,c:17879,\N,USD,2007-05-21
927,c:12374,c:17880,\N,USD,2007-05-11
928,c:17124,c:17887,35000000,USD,2007-05-03
929,c:283,c:17888,\N,USD,2007-05-03
930,c:17890,c:17889,\N,USD,2007-03-02
931,c:1889,c:1848,\N,USD,2009-01-27
933,c:17942,c:17941,\N,USD,2009-01-28
934,c:17970,c:17969,\N,USD,2008-05-20
935,c:17991,c:17992,\N,USD,\N
936,c:149,c:18037,\N,USD,2009-01-29
937,c:2898,c:17433,\N,USD,2009-01-01
938,c:2361,c:18071,50000000,USD,2009-01-30
939,c:18077,c:18076,\N,USD,2007-06-29
940,c:15436,c:17948,\N,USD,2006-12-18
942,c:18098,c:18097,\N,USD,2009-01-29
943,c:18101,c:18100,\N,USD,2009-01-29
945,c:18121,c:18120,\N,USD,2007-10-17
947,c:2680,c:18123,\N,USD,2007-07-18
948,c:18125,c:18124,300000000,USD,2007-07-17
949,c:18127,c:18126,\N,USD,2007-07-13
950,c:18129,c:18128,\N,USD,2007-06-22
951,c:18131,c:18130,\N,USD,2007-06-18
952,c:18134,c:18133,25000000,USD,2007-06-14
953,c:28,c:18161,\N,USD,2007-03-13
954,c:28,c:18168,\N,USD,2007-05-22
955,c:18200,c:13269,9300000000,USD,2000-03-13
956,c:18226,c:944,\N,USD,2009-02-03
957,c:2536,c:7958,\N,USD,2009-02-02
959,c:18283,c:18282,\N,USD,2009-01-31
960,c:5566,c:18312,\N,USD,2009-02-05
961,c:4876,c:18313,\N,USD,2009-02-05
962,c:657,c:1568,\N,USD,2009-02-05
963,c:2680,c:18317,\N,USD,2009-02-04
964,c:4982,c:18319,\N,USD,2009-02-04
965,c:2312,c:18320,\N,USD,2009-02-04
966,c:18366,c:18365,3800000,USD,2008-03-12
968,c:5932,c:18379,\N,USD,2009-02-06
969,c:9811,c:2391,\N,USD,2009-02-06
971,c:6141,c:8231,\N,USD,2008-10-01
972,c:18378,c:2946,\N,USD,2009-02-06
973,c:14888,c:18530,\N,USD,2009-02-10
975,c:13125,c:13127,\N,USD,2008-11-01
976,c:14963,c:18685,40000000,USD,2009-02-13
977,c:18689,c:18688,\N,USD,2009-02-13
978,c:18705,c:18704,\N,USD,2008-03-25
979,c:18770,c:18767,\N,USD,2009-01-21
980,c:18770,c:18768,\N,USD,2008-03-12
981,c:18770,c:18769,\N,USD,2007-07-02
983,c:79,c:2438,\N,USD,2000-06-01
984,c:342,c:770,\N,USD,2009-02-19
985,c:3396,c:18962,20000000,USD,2008-03-06
986,c:3396,c:18963,\N,USD,2008-11-20
987,c:2370,c:18994,\N,USD,2008-04-01
988,c:18770,c:19108,\N,USD,2008-10-01
989,c:18770,c:19109,\N,USD,2009-02-01
990,c:18770,c:19110,\N,USD,2009-02-19
993,c:684,c:6689,\N,USD,2008-08-01
996,c:19232,c:1794,\N,USD,2009-04-06
997,c:3008,c:17511,\N,USD,2009-02-23
999,c:18770,c:19296,\N,USD,2009-02-25
1000,c:18770,c:19297,\N,USD,2009-02-25
1001,c:1641,c:2709,\N,USD,2009-02-25
1002,c:19322,c:3518,\N,USD,2009-01-01
1003,c:19484,c:19483,\N,USD,2009-02-24
1004,c:10604,c:19487,\N,USD,2009-02-24
1005,c:10604,c:19488,\N,USD,2009-02-24
1006,c:10604,c:19489,\N,USD,2009-02-24
1007,c:10604,c:19490,\N,USD,2009-02-24
1008,c:323,c:19491,\N,USD,2009-03-01
1009,c:19786,c:19785,10000,USD,1999-01-01
1010,c:8690,c:1784,\N,USD,2009-03-08
1011,c:608,c:606,11600000,USD,2009-03-13
1012,c:20219,c:20218,\N,USD,2010-02-13
1013,c:1504,c:1194,9500000,USD,2009-03-16
1014,c:793,c:8565,\N,USD,2009-03-09
1015,c:390,c:1223,\N,USD,2009-03-05
1016,c:20253,c:20252,\N,USD,2009-03-05
1017,c:15754,c:1924,\N,USD,2009-03-04
1018,c:20255,c:5923,\N,USD,2009-03-03
1019,c:20295,c:20294,\N,USD,2007-01-01
1021,c:28,c:3991,590000000,USD,2009-03-19
1022,c:584,c:20148,10000000,USD,2006-03-01
1024,c:20379,c:8522,\N,USD,2009-03-19
1026,c:7838,c:20444,\N,USD,2009-03-20
1027,c:20382,c:20445,\N,USD,2009-03-20
1028,c:1705,c:20416,\N,USD,2008-04-01
1029,c:922,c:20461,\N,USD,2009-03-09
1030,c:3658,c:20462,15700000,USD,2009-03-05
1032,c:598,c:5828,\N,USD,2009-03-23
1033,c:20601,c:20600,\N,USD,2008-11-04
1034,c:20661,c:1392,\N,USD,2009-02-01
1035,c:1170,c:20682,\N,USD,2009-03-25
1036,c:4388,c:20686,\N,USD,2008-06-01
1038,c:1705,c:20412,\N,USD,2008-02-01
1039,c:1942,c:20415,\N,USD,2011-04-16
1040,c:20817,c:20816,\N,USD,2004-01-01
1041,c:12636,c:12003,\N,USD,2009-03-31
1042,c:20847,c:20846,\N,USD,2008-04-01
1044,c:342,c:839,18400000,USD,2009-04-01
1045,c:14011,c:3455,\N,USD,2007-04-01
1046,c:13125,c:20944,\N,USD,2008-12-19
1047,c:20952,c:20951,\N,USD,2008-05-01
1048,c:20910,c:20958,\N,EUR,2008-09-30
1050,c:21130,c:423,\N,USD,2009-04-05
1051,c:21182,c:7323,\N,USD,2009-03-26
1052,c:6221,c:465,\N,USD,2009-04-07
1053,c:3833,c:1301,\N,USD,2009-04-01
1054,c:9718,c:20866,\N,USD,2009-03-30
1055,c:21213,c:21211,\N,USD,2008-11-01
1056,c:21213,c:21212,\N,USD,2005-04-01
1057,c:7263,c:21281,\N,USD,2009-04-06
1058,c:323,c:21285,65000000,USD,2009-01-20
1059,c:21287,c:21286,\N,USD,2009-01-01
1060,c:3168,c:21295,\N,USD,2009-02-25
1061,c:6674,c:21297,5000000,EUR,2009-02-19
1062,c:99,c:1475,\N,USD,2008-10-01
1063,c:14008,c:3642,\N,USD,2009-04-08
1064,c:21393,c:21392,\N,USD,2009-04-01
1065,c:840,c:14519,\N,USD,2003-08-08
1066,c:21535,c:21533,\N,USD,\N
1068,c:21647,c:21646,\N,USD,2009-01-09
1069,c:7201,c:21654,\N,USD,2005-01-01
1070,c:19131,c:12973,\N,USD,2008-01-01
1071,c:21696,c:21695,50000,USD,2009-04-15
1072,c:19725,c:4212,\N,USD,2009-02-03
1073,c:6757,c:3198,\N,USD,2009-01-29
1074,c:21784,c:21782,\N,USD,2009-03-30
1075,c:21784,c:21783,\N,USD,2009-02-25
1076,c:21839,c:21838,500000,USD,2008-05-07
1077,c:1863,c:21842,4360000,USD,2008-01-22
1078,c:1863,c:21844,\N,USD,2007-06-22
1080,c:2680,c:479,7400000000,USD,2009-04-20
1081,c:3320,c:13885,\N,USD,2009-03-20
1082,c:479,c:8745,\N,USD,1999-10-01
1085,c:1080,c:11705,\N,USD,2009-04-21
1086,c:19951,c:21982,1000000,USD,2009-04-22
1087,c:3246,c:5400,\N,USD,2008-10-31
1088,c:823,c:21986,100000000,USD,2007-10-08
1089,c:10915,c:11307,\N,USD,2009-04-22
1090,c:22119,c:22116,12000,USD,2007-05-01
1091,c:1349,c:2561,\N,USD,2009-04-01
1092,c:22149,c:10985,\N,USD,\N
1093,c:971,c:10393,\N,USD,2009-04-21
1094,c:317,c:11761,\N,USD,2009-04-01
1095,c:323,c:22293,32000000,USD,2008-03-11
1096,c:350,c:8066,\N,USD,2009-04-29
1097,c:22309,c:22310,\N,USD,2009-04-29
1098,c:22312,c:22311,3900000,USD,2009-04-29
1099,c:20710,c:22362,\N,USD,2009-04-29
1100,c:6020,c:89,\N,USD,2009-04-30
1104,c:28,c:22291,28000000,USD,2006-06-28
1105,c:8990,c:6592,\N,USD,2009-05-04
1106,c:14008,c:5103,310000000,USD,2009-05-06
1107,c:9952,c:8323,75000000,USD,2009-05-06
1108,c:22754,c:22753,\N,GBP,2008-05-01
1109,c:22767,c:22764,34300000,USD,2006-11-06
1110,c:1242,c:22873,\N,USD,2009-05-07
1111,c:15456,c:22103,10000,USD,2009-05-12
1112,c:22961,c:22960,\N,USD,2009-04-20
1113,c:22697,c:13010,710000000,USD,2007-10-16
1114,c:18770,c:23008,\N,USD,2009-05-13
1116,c:23054,c:2550,\N,USD,2009-05-12
1117,c:23077,c:23073,7400000000,USD,2009-02-09
1118,c:23079,c:23078,10000000,USD,2009-02-27
1119,c:23082,c:23081,\N,USD,2009-02-26
1120,c:23010,c:110,\N,USD,2009-03-01
1121,c:23176,c:23177,\N,USD,2009-01-26
1122,c:23178,c:23179,\N,USD,2009-01-27
1124,c:14236,c:42668,47000000,USD,2009-05-15
1128,c:5037,c:4210,\N,USD,\N
1129,c:352,c:282,\N,USD,2009-05-29
1130,c:17511,c:19208,\N,USD,2009-05-01
1131,c:19711,c:14107,\N,USD,2009-05-01
1132,c:23663,c:23659,\N,USD,2008-04-01
1133,c:9775,c:2114,\N,USD,2009-05-27
1134,c:23771,c:23770,\N,USD,2009-04-01
1136,c:13115,c:23772,\N,USD,2009-05-29
1137,c:23797,c:23796,\N,USD,2009-05-15
1139,c:85,c:4130,\N,USD,2009-06-01
1140,c:9784,c:13681,\N,USD,2009-06-01
1141,c:14714,c:23928,\N,USD,2005-01-01
1142,c:14714,c:23929,\N,USD,2006-01-01
1143,c:23934,c:23930,\N,USD,2009-01-15
1144,c:1242,c:23947,\N,USD,2009-06-01
1145,c:2537,c:21473,170000000,USD,2009-06-02
1146,c:71,c:24091,884000000,USD,2009-07-17
1147,c:1242,c:23209,800000000,USD,2007-03-14
1149,c:24336,c:251,\N,USD,2009-06-01
1150,c:24371,c:24369,\N,USD,2008-05-18
1152,c:20769,c:24415,\N,USD,2009-05-01
1157,c:24505,c:24506,\N,USD,2009-03-06
1158,c:24513,c:24514,\N,USD,2009-03-31
1159,c:24515,c:24517,900000000,USD,2009-03-19
1160,c:24518,c:24519,\N,USD,2009-03-18
1162,c:24526,c:24527,\N,USD,2009-04-21
1163,c:351,c:19658,7000000,USD,2009-06-11
1164,c:351,c:264,10000000,USD,2009-06-11
1165,c:24561,c:24562,\N,USD,2009-02-27
1166,c:24564,c:24565,5000000,USD,2009-02-24
1167,c:24566,c:24567,22600000,USD,2009-02-02
1168,c:21821,c:24574,\N,USD,2009-01-21
1169,c:24580,c:24581,\N,USD,2009-01-19
1171,c:24597,c:24596,4800000,USD,2009-06-11
1172,c:24623,c:24624,\N,USD,2009-01-15
1173,c:24630,c:24631,\N,USD,2009-01-15
1174,c:24693,c:24694,\N,USD,2009-01-01
1175,c:2946,c:24696,\N,USD,2009-01-06
1176,c:23579,c:24762,9000000,USD,2008-10-05
1177,c:24772,c:253,\N,USD,2008-10-13
1178,c:24775,c:24776,\N,USD,2008-12-15
1179,c:23192,c:24785,\N,USD,2008-10-13
1180,c:24786,c:24787,\N,USD,2008-10-06
1181,c:24791,c:24790,\N,USD,2009-04-16
1182,c:24795,c:9317,\N,USD,2009-06-01
1183,c:24795,c:16392,\N,USD,2009-06-01
1185,c:339,c:24796,\N,USD,2008-12-11
1186,c:24846,c:24845,\N,USD,2009-06-08
1187,c:24864,c:24863,643000000,USD,2009-06-04
1188,c:15694,c:3986,\N,USD,2009-02-17
1189,c:262,c:7079,\N,USD,2009-06-02
1190,c:24879,c:24877,251000000,USD,2009-06-02
1191,c:24886,c:24885,21500000,USD,2009-06-06
1192,c:24888,c:23978,185000000,USD,2009-05-15
1193,c:24889,c:24890,\N,USD,2008-12-01
1195,c:24893,c:24895,438000000,USD,2008-12-10
1198,c:24916,c:24921,\N,USD,2008-12-02
1199,c:24930,c:24931,\N,USD,2008-12-01
1201,c:24985,c:24984,\N,USD,2009-06-05
1204,c:4304,c:17809,\N,USD,2009-05-14
1205,c:25013,c:25012,\N,USD,2009-06-17
1206,c:25020,c:25019,\N,USD,2009-06-05
1207,c:24778,c:7385,\N,USD,2009-05-18
1208,c:6012,c:25022,\N,USD,2006-11-01
1209,c:28,c:6012,830000000,USD,2007-01-04
1210,c:17519,c:25023,3000000,USD,2006-10-10
1211,c:5722,c:25024,55000000,USD,2007-02-16
1212,c:3982,c:25101,\N,USD,2008-07-10
1213,c:10066,c:1193,\N,USD,2009-06-18
1214,c:24564,c:25123,75000000,USD,2008-02-26
1215,c:221,c:25124,\N,USD,2008-01-10
1217,c:2680,c:13031,\N,USD,2008-10-08
1218,c:25146,c:25144,\N,USD,2008-09-30
1220,c:25172,c:25175,43400000,EUR,2008-10-06
1222,c:25125,c:25192,\N,EUR,2008-06-01
1223,c:1094,c:21621,\N,USD,2009-06-19
1225,c:25255,c:25256,\N,USD,2008-09-04
1226,c:9295,c:1535,\N,USD,2009-05-01
1227,c:4002,c:25273,\N,USD,2006-05-01
1228,c:4002,c:25274,\N,USD,2007-07-01
1229,c:4002,c:25275,\N,USD,2008-04-01
1230,c:4002,c:25276,\N,USD,2008-04-01
1231,c:25310,c:25311,66000000,USD,2008-10-03
1232,c:4175,c:25320,\N,USD,2008-02-08
1233,c:4388,c:25352,\N,USD,2008-12-17
1235,c:14456,c:6948,2450000,USD,2009-06-22
1237,c:25437,c:25438,107000000,USD,2009-08-05
1238,c:7493,c:4369,\N,USD,2009-06-23
1239,c:1364,c:16993,\N,USD,2009-06-24
1240,c:4228,c:25584,\N,USD,2007-05-30
1241,c:25605,c:25604,\N,USD,2009-06-01
1242,c:25607,c:25606,\N,USD,2009-04-17
1243,c:355,c:25608,\N,USD,2009-06-19
1244,c:25610,c:25609,\N,USD,2009-05-01
1245,c:25614,c:25613,\N,USD,2009-04-20
1246,c:25615,c:3893,\N,USD,2009-05-21
1247,c:25617,c:25616,\N,USD,2009-04-29
1248,c:25619,c:25618,\N,USD,2009-04-20
1249,c:25611,c:25621,\N,USD,2009-04-27
1251,c:25625,c:25624,\N,USD,2009-05-01
1252,c:25627,c:25626,\N,USD,2009-04-02
1253,c:25630,c:25629,\N,USD,2009-04-01
1254,c:25632,c:25631,\N,USD,2009-04-30
1255,c:25635,c:25634,\N,USD,\N
1256,c:25637,c:25636,\N,USD,2009-05-01
1257,c:25639,c:25638,\N,USD,2009-04-22
1258,c:25642,c:25641,\N,USD,2009-04-07
1259,c:25648,c:25649,\N,USD,2009-06-12
1260,c:25652,c:25651,7000000,USD,2009-04-07
1261,c:25655,c:25654,52200000,USD,2009-05-01
1262,c:475,c:557,\N,USD,2009-04-01
1263,c:25657,c:12012,25000000,USD,2009-04-01
1264,c:25660,c:25659,\N,USD,2009-06-15
1267,c:25665,c:25664,\N,USD,2009-06-23
1268,c:25667,c:25666,21000000,USD,2009-04-30
1269,c:25669,c:25668,\N,USD,2009-06-01
1270,c:25674,c:25673,\N,USD,2009-06-01
1271,c:24879,c:25670,90000000,USD,2009-04-30
1272,c:14963,c:25675,\N,USD,2009-06-02
1273,c:317,c:668,\N,USD,2009-06-16
1274,c:25681,c:25676,100830000,USD,2009-06-01
1275,c:25684,c:25683,167000000,USD,2009-04-24
1276,c:10948,c:25685,\N,USD,2009-04-30
1277,c:25687,c:25686,\N,USD,2009-05-01
1278,c:25690,c:25689,\N,USD,2009-06-01
1279,c:25692,c:25691,\N,USD,2009-04-01
1280,c:25694,c:25693,\N,USD,2009-06-03
1281,c:25696,c:25695,\N,USD,2009-06-18
1282,c:15797,c:25701,\N,USD,2009-04-01
1283,c:25703,c:25702,\N,USD,2009-04-01
1284,c:25703,c:25704,\N,USD,2009-04-01
1285,c:8583,c:25705,\N,USD,2009-04-01
1286,c:21287,c:25707,\N,USD,2009-04-01
1287,c:16612,c:25708,\N,USD,2009-05-01
1288,c:10209,c:25711,\N,USD,2009-06-01
1289,c:13529,c:25712,50000000,USD,2009-06-01
1290,c:25714,c:25713,\N,USD,2009-06-01
1291,c:25754,c:25753,\N,USD,2009-04-13
1292,c:25763,c:25762,\N,USD,2009-05-01
1293,c:25768,c:25767,\N,USD,2009-06-01
1294,c:25770,c:25769,\N,USD,2009-06-01
1295,c:9759,c:25773,\N,USD,2009-04-01
1296,c:25775,c:25771,51000000,USD,2009-06-01
1297,c:6765,c:25777,\N,USD,2009-06-01
1298,c:25780,c:25778,14500000,USD,2009-04-03
1299,c:25780,c:25779,\N,USD,2009-04-21
1300,c:19433,c:25783,\N,USD,2009-04-01
1301,c:25781,c:25784,\N,USD,2009-04-01
1302,c:25787,c:25786,\N,USD,2009-04-22
1303,c:25788,c:25791,\N,USD,2009-06-15
1304,c:25793,c:25789,\N,USD,2009-04-01
1305,c:25790,c:25794,14000000,USD,2009-04-22
1306,c:25796,c:25795,\N,USD,2009-04-01
1307,c:10253,c:25797,\N,USD,2009-06-23
1308,c:25799,c:8339,\N,USD,2009-06-01
1309,c:25802,c:25801,\N,USD,2009-04-14
1310,c:25804,c:25800,\N,USD,2009-04-01
1311,c:25807,c:25806,\N,USD,2009-04-28
1312,c:25809,c:25811,22900000,USD,2009-04-04
1313,c:24778,c:25812,\N,USD,2009-04-29
1314,c:5663,c:25815,3600000000,USD,2009-04-20
1315,c:25817,c:25816,\N,USD,2009-04-29
1316,c:25818,c:25819,\N,USD,2009-06-17
1317,c:25821,c:25823,\N,USD,2009-06-17
1318,c:25825,c:25824,\N,USD,2009-06-10
1319,c:13129,c:23354,\N,USD,2009-04-13
1320,c:25998,c:1775,77000000,USD,2009-06-30
1321,c:25999,c:269,\N,USD,2009-06-30
1322,c:26031,c:26030,6270000,USD,2009-04-27
1323,c:823,c:11731,8100000000,USD,2008-07-10
