object_id,funded_at,funding_round_type,raised_amount_usd,participants,office_id,region,zip_code,state_code
c:50,2002-12-01,series-a,1000000,1,49,New York,10012,NY
c:50,2003-11-01,series-b,5300000,2,49,New York,10012,NY
c:51,2005-01-01,series-a,5000000,1,50,SF Bay,94085,CA
c:543,2003-12-01,series-a,3000000,1,533,United States - Other,\N,\N
c:543,2005-02-01,series-b,8600000,1,533,United States - Other,\N,\N
c:544,2004-10-01,series-a,4000000,1,534,SF Bay,94612,CA
c:768,2009-03-16,series-b,3500000,3,752,SF Bay,94063,CA
c:551,2004-11-01,series-a,10500000,3,540,SF Bay,94404,CA
c:551,2005-07-01,series-a,4000000,3,540,SF Bay,94404,CA
c:549,2007-05-01,series-b,8900000,3,538,SF Bay,94105,CA
c:549,2006-10-12,series-a,1200000,2,538,SF Bay,94105,CA
c:553,2005-12-01,series-b,5700000,3,542,SF Bay,94501,CA
c:554,2000-06-01,series-a,15000000,3,543,Washington DC,20876,MD
c:554,2004-03-01,series-b,23000000,3,543,Washington DC,20876,MD
c:509,2004-03-01,series-a,40000000,1,499,Seattle,98006,WA
c:510,1999-10-01,series-a,60000000,2,500,Chicago,60606,IL
c:510,2002-01-01,series-a,25000000,1,500,Chicago,60606,IL
c:487,2005-02-01,series-a,11500000,2,478,SF Bay,95128,CA
c:488,2004-06-01,series-a,3000000,3,479,New York,10007,NY
c:488,2005-06-01,series-b,9000000,3,479,New York,10007,NY
c:489,2005-03-01,series-c+,60000000,1,480,New York,,NY
c:490,2003-12-01,series-a,8000000,1,481,New York,10019,NY
c:482,2004-07-01,series-a,6000000,1,473,SF Bay,,CA
c:484,2005-10-01,series-a,5000000,2,475,United States - Other,\N,\N
c:555,2007-05-01,series-a,2000000,1,544,SF Bay,94105,CA
c:555,2007-08-23,series-a,10260000,2,544,SF Bay,94105,CA
c:565,1999-09-01,series-a,200000,1,554,San Diego,92121,CA
c:565,1999-12-01,other,3000000,1,554,San Diego,92121,CA
c:565,1999-12-01,series-b,15500000,4,554,San Diego,92121,CA
c:565,2000-11-01,series-c+,19000000,6,554,San Diego,92121,CA
c:565,2001-12-01,series-c+,11200000,8,554,San Diego,92121,CA
c:565,2004-09-01,series-c+,20000000,5,554,San Diego,92121,CA
c:38,2007-12-01,series-b,15000000,5,37,SF Bay,94102,CA
c:246,2007-04-01,series-a,2000000,1,240,Boston,2110,MA
c:246,2007-04-01,series-a,2000000,1,5675,New York,10011,NY
c:246,2007-04-01,series-a,2000000,1,5676,Los Angeles,90025,CA
c:575,2006-01-01,series-a,9000000,0,564,New York,10014,NY
c:577,2007-05-01,series-a,3000000,1,566,United States - Other,\N,\N
c:578,2007-03-08,series-b,20000000,1,567,SF Bay,94403,CA
c:578,2007-05-31,venture,5000000,4,567,SF Bay,94403,CA
c:589,2007-05-01,series-b,14000000,0,578,Boston,\N,MA
c:598,2006-03-28,series-b,10000000,4,586,SF Bay,,CA
c:598,2005-08-01,series-a,5000000,4,586,SF Bay,,CA
c:601,1999-05-01,series-a,2000000,2,589,SF Bay,,CA
c:601,2000-01-01,series-b,10000000,4,589,SF Bay,,CA
c:601,2000-10-01,series-c+,36000000,6,589,SF Bay,,CA
c:607,2007-08-27,series-a,3000000,3,594,Boston,2111,MA
c:616,2007-05-01,series-a,2500000,1,603,SF Bay,94105,CA
c:617,2006-10-01,series-a,4000000,2,604,SF Bay,94108,CA
c:617,2007-05-22,series-b,12500000,3,604,SF Bay,94108,CA
c:259,2007-05-01,series-a,2700000,0,253,Santa Barbara,93108,CA
c:620,2007-05-01,series-a,\N,1,607,Seattle,\N,WA
c:619,2005-06-16,angel,750000,6,10100,SF Bay,94133,CA
c:619,2006-03-15,series-a,2200000,6,10100,SF Bay,94133,CA
c:619,2007-08-01,series-b,4500000,2,10100,SF Bay,94133,CA
c:623,2007-06-01,angel,\N,1,610,Saint Louis,63104,MO
c:624,2007-05-01,series-c+,30000000,5,611,Raleigh-Durham,27560,NC
c:625,2007-01-19,series-a,1500000,2,612,Fort Mill,29708,SC
c:626,2007-05-01,series-a,\N,1,613,United States - Other,\N,\N
c:627,2007-05-01,angel,500000,1,614,Providence,2906,RI
c:630,2007-05-01,series-c+,18500000,3,617,SF Bay,94104,CA
c:631,2007-05-01,angel,175000,0,618,Seattle,,WA
c:634,2007-05-01,angel,\N,0,621,Pleasantville,,NY
c:636,2007-05-01,series-a,7000000,0,623,United States - Other,\N,\N
c:637,2007-05-01,series-a,6000000,1,624,Boston,2453,MA
c:257,2007-05-01,series-a,1500000,1,251,SF Bay,95113,AL
c:659,2005-05-01,series-a,2600000,1,646,SF Bay,94402,CA
c:651,2006-10-04,series-c+,4000000,2,638,New York,\N,NY
c:668,2007-06-07,series-a,4000000,4,655,SF Bay,94306,CA
c:673,2008-03-01,series-b,10000000,2,660,Boston,2451,MA
c:676,2007-05-01,series-b,13500000,1,663,New York,10038,NY
c:498,2007-02-01,angel,1000000,0,489,SF Bay,94306,CA
c:682,2007-05-01,angel,750000,0,669,Seattle,98104,WA
c:66,2007-05-01,angel,1200000,0,65,New York,10011,NY
c:472,2007-05-01,angel,750000,2,463,New York,10018,NY
c:683,2007-05-01,angel,550000,0,670,San Diego,92121,CA
c:684,2007-05-01,series-b,5450000,4,671,Washington DC,22201,VA
c:685,2007-08-28,series-b,8000000,2,672,Austin,78730,TX
c:685,2006-06-16,series-a,5000000,1,672,Austin,78730,TX
c:251,2007-08-01,series-a,10000000,5,245,SF Bay,94025,CA
c:21,2007-08-01,series-a,5000000,1,20,United States - Other,\N,\N
c:963,2007-09-01,series-a,25000000,4,946,New York,10016,NY
c:698,2006-10-27,angel,1000000,7,683,SF Bay,\N,CA
c:147,2007-05-01,series-a,5000000,1,144,United States - Other,,\N
c:148,2007-05-24,series-a,\N,2,145,Washington DC,22033,VA
c:700,2001-05-01,series-a,7000000,0,684,SF Bay,94043,CA
c:700,2003-02-01,series-b,4000000,0,684,SF Bay,94043,CA
c:701,2007-05-01,angel,\N,4,685,New York,,NY
c:700,2007-06-01,other,4000000,1,684,SF Bay,94043,CA
c:702,2007-12-18,series-b,8500000,1,686,SF Bay,94040,CA
c:702,2007-12-18,series-b,8500000,1,6601,New York,10011,NY
c:703,2007-06-01,series-b,8300000,2,687,New York,10013,NY
c:710,2006-12-01,series-a,5400000,2,694,SF Bay,95054,CA
c:710,2007-06-01,series-b,2000000,1,694,SF Bay,95054,CA
c:711,2007-06-01,series-a,9500000,1,695,SF Bay,95134,CA
c:705,2007-08-29,series-a,7500000,2,689,SF Bay,94301,CA
c:716,2007-03-01,angel,\N,0,700,Minneapolis,55344,MN
c:717,2007-06-27,series-a,\N,1,701,SF Bay,94303,CA
c:719,2007-06-01,angel,\N,0,703,Los Angeles,91730,CA
c:718,2006-01-01,series-a,4000000,2,702,United States - Other,\N,\N
c:720,2007-08-01,series-a,100000000,1,704,Los Angeles,90064,CA
c:721,2006-01-01,series-a,6300000,3,705,SF Bay,\N,CA
c:641,2007-08-01,series-b,4500000,0,628,Seattle,\N,WA
c:641,2007-04-05,series-a,2000000,0,628,Seattle,\N,WA
c:726,2007-03-01,series-b,15000000,3,710,SF Bay,94043,CA
c:726,2006-09-01,series-a,3600000,2,710,SF Bay,94043,CA
c:742,2007-06-01,series-c+,10000000,6,726,SF Bay,94402,CA
c:742,2005-03-01,series-c+,8000000,6,726,SF Bay,94402,CA
c:747,2006-08-01,series-a,1000000,0,731,Los Angeles,90010,CA
c:140,2005-01-01,series-a,\N,2,137,SF Bay,94107,CA
c:763,2007-04-01,series-a,1900000,1,747,SF Bay,92606,CA
c:767,2007-04-01,angel,1000000,1,751,SF Bay,94110,CA
c:959,2005-10-01,series-a,32000000,2,942,Seattle,98101,WA
c:781,2006-10-01,angel,250000,0,765,SF Bay,94109,CA
c:792,2007-05-01,angel,100000,1,776,Seattle,98104,WA
c:797,2007-01-01,series-a,1700000,1,781,New York,10003,NY
c:803,2007-08-01,series-a,6000000,5,787,Los Angeles,,CA
c:806,2007-06-20,series-a,6100000,1,790,Miami,33137,FL
c:807,2007-06-01,series-a,2500000,3,791,Hudson Valley,\N,NY
c:809,2007-06-01,series-a,5000000,5,793,Chicago,60610,IL
c:810,2007-06-01,series-a,6500000,2,794,Boston,2494,MA
c:812,2007-06-01,series-a,2690000,0,796,Seattle,98004,WA
c:813,2007-06-01,series-b,10000000,3,797,Boston,2210,MA
c:814,2007-06-01,angel,\N,3,798,Denver,,CO
c:815,2007-06-01,series-b,15000000,4,799,Denver,80302,CO
c:817,2006-12-01,angel,300000,0,801,New York,10010,NY
c:819,2007-04-01,series-b,10000000,2,803,Seattle,98104,WA
c:821,2007-06-01,series-b,10000000,3,805,United States - Other,\N,\N
c:824,2007-07-01,series-a,\N,1,808,New York,10018,NY
c:828,2007-07-01,angel,1000000,3,812,West Palm Beach,\N,CA
c:1639,2004-01-01,venture,42000000,7,1611,SF Bay,94105,CA
c:1639,2005-09-01,series-c+,25000000,2,1611,SF Bay,94105,CA
c:829,2007-07-01,series-a,21400000,1,813,Los Angeles,90036,CA
c:1313,2007-10-01,series-a,3000000,1,1291,Los Angeles,91403,CA
c:830,2007-07-01,series-a,1000000,1,814,SF Bay,\N,CA
c:831,2007-07-01,angel,\N,0,815,Boston,,MA
c:832,2007-07-01,series-a,3000000,5,816,New York,10010,NY
c:835,2007-04-01,angel,300000,0,819,New York,10003,NY
c:141,2007-09-01,series-c+,15000000,5,138,SF Bay,94107,CA
c:846,2007-08-01,series-a,9400000,1,830,SF Bay,\N,CA
c:847,2006-08-01,series-a,46400000,1,831,United States - Other,\N,\N
c:344,2004-11-01,series-a,\N,6,338,Boston,2451,MA
c:344,2005-06-01,series-b,\N,6,338,Boston,2451,MA
c:857,1998-02-09,series-a,12000000,3,841,Washington DC,20910,MD
c:755,2006-08-01,series-a,1500000,1,739,New York,\N,NY
c:867,2007-07-01,angel,\N,1,851,Boston,,MA
c:871,2007-01-01,series-a,2600000,2,855,SF Bay,94404,CA
c:843,2006-01-01,angel,\N,1,827,SF Bay,94105,CA
c:775,2007-01-01,series-a,\N,1,759,SF Bay,94107,CA
c:775,2006-01-01,angel,\N,8,759,SF Bay,94107,CA
c:874,2007-07-01,series-a,5000000,2,858,SF Bay,94103,CA
c:880,2006-05-01,angel,1100000,0,864,Los Angeles,90024,CA
c:880,2007-07-01,series-a,2000000,0,864,Los Angeles,90024,CA
c:882,2007-05-01,angel,500000,0,866,SF Bay,94707,CA
c:886,2006-06-01,angel,12000,1,870,SF Bay,94107,CA
c:886,2006-11-01,angel,80000,1,870,SF Bay,94107,CA
c:886,2007-03-01,series-a,4260000,7,870,SF Bay,94107,CA
c:959,2006-07-01,series-b,25000000,1,942,Seattle,98101,WA
c:311,2007-01-01,series-a,1000000,1,305,SF Bay,\N,CA
c:924,2006-08-01,series-a,3500000,1,908,Seattle,98006,WA
c:235,2007-09-01,series-b,8800000,4,229,Austin,78746,TX
c:904,2007-05-01,angel,200000,1,888,San Diego,92009,CA
c:905,2006-09-01,angel,1200000,0,889,Los Angeles,90292,CA
c:907,2007-05-01,angel,\N,1,891,Boston,2142,MA
c:908,2007-01-01,angel,100000,1,892,Philadelphia,19104,PA
c:910,2006-05-01,angel,400000,1,894,United States - Other,33127,\N
c:915,2008-03-29,angel,400000,1,899,Boston,2139,MA
c:918,2007-01-01,angel,\N,0,902,New York,10011,NY
c:856,2007-03-01,series-a,8000000,2,840,SF Bay,94025,\N
c:60,2006-03-01,series-a,3000000,1,59,SF Bay,94043,CA
c:60,2006-04-01,series-b,5000000,1,59,SF Bay,94043,CA
c:239,2007-09-01,series-b,15000000,3,233,SF Bay,94103,CA
c:934,2007-09-01,series-c+,25000000,3,917,Boston,2142,MA
c:934,2007-01-01,series-b,9500000,2,917,Boston,2142,MA
c:934,2006-09-01,series-a,3000000,1,917,Boston,2142,MA
c:938,2006-09-01,series-a,5100000,3,921,New York,10001,NY
c:209,2006-04-25,series-a,6000000,3,204,SF Bay,94063,CA
c:209,2006-09-01,series-b,8000000,3,204,SF Bay,94063,CA
c:640,2007-10-02,angel,\N,2,627,Boston,1701,MA
c:1188,2006-01-01,angel,750000,2,1169,SF Bay,94107,CA
c:942,2007-09-01,angel,1300000,6,925,SF Bay,94103,CA
c:1237,2007-01-01,angel,\N,0,1218,Missouri - Other,64064,MO
c:741,2007-09-01,angel,500000,1,725,SF Bay,94107,CA
c:833,2007-03-01,series-b,22000000,5,817,Boston,2129,MA
c:833,2006-04-01,series-a,10000000,2,817,Boston,2129,MA
c:777,2007-01-01,angel,\N,0,761,Los Angeles,90025,CA
c:941,2007-08-01,series-a,1700000,1,924,SF Bay,,CA
c:800,2006-03-01,series-a,7500000,1,784,Los Angeles,\N,CA
c:800,2006-12-01,series-b,40000000,1,784,Los Angeles,\N,CA
c:892,2002-01-01,series-a,4200000,1,876,SF Bay,94402,CA
c:772,2007-02-01,angel,\N,0,756,New London,6320,CT
c:1396,2008-04-03,series-a,17000000,1,1372,Boston,1824,MA
c:959,2007-09-01,series-c+,30000000,1,942,Seattle,98101,WA
c:771,2007-04-01,series-a,4700000,6,755,SF Bay,94041,CA
c:107,2007-09-01,series-c+,3500000,6,104,SF Bay,94010,CA
c:960,2007-09-01,series-a,1250000,2,943,Seattle,98101,WA
c:518,2006-09-01,series-b,15000000,1,508,SF Bay,94107,CA
c:962,2007-09-01,series-a,10000000,3,945,Boston,\N,MA
c:695,2007-09-01,series-a,6750000,1,682,Boston,2421,MA
c:949,2007-09-01,series-a,12000000,2,932,SF Bay,94404,CA
c:964,2006-03-01,angel,915000,0,947,SF Bay,94301,CA
c:762,2005-05-01,series-a,1900000,3,746,Salt Lake City,84062,UT
c:924,2007-09-01,series-b,12000000,2,908,Seattle,98006,WA
c:967,2007-09-01,series-a,1500000,5,950,New York,10001,NY
c:830,2006-01-01,angel,429763,1,814,SF Bay,\N,CA
c:970,2007-07-01,series-a,4000000,2,953,SF Bay,94103-5060,CA
c:971,2007-09-01,series-a,6500000,4,954,SF Bay,95054,CA
c:972,2006-04-01,series-b,10000000,3,955,Seattle,98101,WA
c:972,2007-09-01,series-c+,12400000,4,955,Seattle,98101,WA
c:458,2007-09-01,series-a,440000,8,450,Denver,80302,CO
c:975,2007-06-01,angel,935000,3,958,SF Bay,94063,CA
c:535,2006-09-01,series-a,\N,1,525,New York,10004,NY
c:989,2007-01-01,angel,300000,0,972,Los Angeles,90013,CA
c:987,2006-10-04,series-a,6000000,2,970,SF Bay,\N,CA
c:990,2007-09-01,series-a,5000000,3,973,Los Angeles,90401,CA
c:992,2007-01-01,series-a,10000000,4,975,Columbus,\N,\N
c:997,2006-04-01,series-c+,14500000,9,980,SF Bay,94304,CA
c:457,2007-09-01,series-c+,20029000,7,449,SF Bay,94104,CA
c:1003,2007-10-01,series-a,2500000,1,986,SF Bay,94103-2812,CA
c:1007,2007-07-01,series-a,3000000,6,990,SF Bay,94107,CA
c:1010,2007-01-01,series-a,2000000,0,993,Boston,,MA
c:529,1999-01-01,series-a,3000000,2,519,Columbus,SW1E 5BH,\N
c:1021,2007-03-01,angel,\N,2,1004,New York,12601,NY
c:1028,2007-01-01,angel,\N,0,1011,Denver,80202,CO
c:1038,2007-10-01,series-a,4000000,1,1020,Los Angeles,90025,CA
c:1038,2007-10-01,other,1000000,1,1020,Los Angeles,90025,CA
c:1043,2005-08-02,series-a,1350000,4,1025,Williamstown,1267,MA
c:1048,2007-05-01,series-a,650000,1,1030,SF Bay,\N,CA
c:1051,2007-01-01,series-a,\N,2,1033,New York,\N,NY
c:1051,2007-10-01,series-b,8000000,1,1033,New York,\N,NY
c:363,2007-10-01,series-a,300000,8,357,Denver,\N,CO
c:1063,2007-10-01,series-b,9000000,4,1045,SF Bay,94063,CA
c:437,2007-12-26,series-a,4000000,6,431,SF Bay,94107,CA
c:1062,2007-05-01,series-a,9000000,4,1044,SF Bay,94042,CA
c:1063,2007-03-05,series-a,7000000,3,1045,SF Bay,94063,CA
c:771,2006-10-01,angel,325000,1,755,SF Bay,94041,CA
c:1068,2007-10-01,series-a,2550000,1,1050,Seattle,98104,WA
c:1070,2007-10-01,series-c+,23000000,3,1052,Washington DC,22182,VA
c:1071,1999-09-01,series-b,33200000,4,1053,Salt Lake City,84604,UT
c:1069,2008-03-12,series-a,4000000,1,1051,SF Bay,94105,CA
c:1075,2006-10-01,series-b,12000000,2,1057,SF Bay,94104,CA
c:1078,2007-10-01,series-a,12600000,6,1060,SF Bay,94103,CA
c:1078,2007-01-01,series-a,4300000,6,1060,SF Bay,94103,CA
c:498,2007-09-01,series-a,3500000,1,489,SF Bay,94306,CA
c:1075,2005-05-20,series-a,2050000,2,1057,SF Bay,94104,CA
c:1075,2008-10-13,other,2500000,1,1057,SF Bay,94104,CA
c:1081,2005-10-01,angel,800000,6,1063,Portland,\N,OR
c:1081,2007-02-01,series-a,2600000,7,1063,Portland,\N,OR
c:741,2007-10-01,series-a,3500000,4,725,SF Bay,94107,CA
c:1090,2006-04-01,series-a,5000000,5,1072,SF Bay,94107,CA
c:1092,2006-01-01,series-a,10000000,3,1073,SF Bay,94089,\N
c:1092,2007-02-12,series-b,25000000,7,1073,SF Bay,94089,\N
c:1088,2007-10-31,series-a,750000,5,1070,New York,10016,NY
c:1101,2005-01-01,series-a,2000000,5,1082,New York,10022,NY
c:1101,2007-03-26,series-a,4000000,1,1082,New York,10022,NY
c:1107,2007-10-23,series-c+,9500000,5,1088,Washington DC,20815,MD
c:459,2007-10-23,other,400000,1,451,Denver,80302,CO
c:1111,2005-10-01,series-a,2500000,1,1092,SF Bay,94301,CA
c:1111,2007-10-01,series-b,6000000,1,1092,SF Bay,94301,CA
c:964,2007-10-01,series-a,1300000,0,947,SF Bay,94301,CA
c:1117,2007-10-23,series-a,\N,1,1098,SF Bay,94710-2219,CA
c:5,2007-10-24,series-c+,240000000,1,5,SF Bay,94025,CA
c:5,2007-10-24,series-c+,240000000,1,10886,New York,10017,NY
c:553,2007-05-01,series-c+,10000000,3,542,SF Bay,94501,CA
c:1129,2007-08-01,angel,300000,0,1110,SF Bay,95070,CA
c:1138,2006-06-01,angel,350000,0,1119,Atlanta,30024,GA
c:1049,2007-08-01,angel,200000,0,1031,California - Other,94062,CA
c:1143,2007-01-01,angel,200000,0,1124,SF Bay,94105,CA
c:1163,2007-02-20,series-a,3100000,8,1144,SF Bay,94041,CA
c:1020,2007-10-01,series-b,4000000,1,1003,Venice,90291,CA
c:1020,2006-06-23,series-a,6400000,1,1003,Venice,90291,CA
c:1170,2006-08-01,series-a,20000000,1,1151,United States - Other,,\N
c:1172,2007-09-01,series-a,50000000,1,1153,Portland,97401,OR
c:1179,2006-04-01,series-a,3000000,2,1160,SF Bay,94063,CA
c:158,2007-10-01,series-b,30000000,2,155,SF Bay,94063,CA
c:1184,2007-10-01,series-a,4000000,1,1165,New York,10010,NY
c:1165,2007-09-01,angel,1000000,2,1146,Boston,2142,MA
c:1189,2004-12-01,series-a,1350000,1,1170,California - Other,94104,CA
c:1189,2007-03-13,series-b,5500000,2,1170,California - Other,94104,CA
c:731,2006-02-01,series-c+,18500000,5,715,SF Bay,95014,CA
c:1193,2006-08-01,series-a,1000000,2,1174,SF Bay,94111,CA
c:1194,2007-10-01,series-c+,3000000,2,1175,SF Bay,\N,CA
c:1199,2007-02-01,series-a,3000000,2,1180,SF Bay,94043,CA
c:1203,2007-11-01,series-b,10000000,0,1184,Detroit,48105,MI
c:1205,2006-12-01,series-a,8000000,2,1186,SF Bay,94105,CA
c:1194,2005-06-01,series-a,2000000,1,1175,SF Bay,\N,CA
c:1194,2006-02-01,series-b,4000000,2,1175,SF Bay,\N,CA
c:742,2007-10-01,series-c+,\N,1,726,SF Bay,94402,CA
c:1212,2007-10-01,series-a,9500000,3,1193,Seattle,98104,WA
c:1177,2007-10-01,series-c+,14400000,1,1158,SF Bay,95008,CA
c:1104,2007-10-01,series-b,6000000,2,1085,San Luis Obispo,93403,CA
c:1213,2007-10-01,series-b,4500000,1,1194,SF Bay,94040,CA
c:454,2007-05-01,angel,1000000,8,446,SF Bay,94103,CA
c:1204,2005-03-01,series-a,4000000,3,1185,SF Bay,95110,CA
c:1204,2007-04-01,series-b,10750000,3,1185,SF Bay,95110,CA
c:835,2007-11-01,series-a,5000000,1,819,New York,10003,NY
c:1214,2004-03-01,series-a,5000000,1,1195,New York,10016,NY
c:1218,2007-10-01,series-a,2000000,2,1199,SF Bay,94107,CA
c:1223,2007-10-01,series-a,1000000,1,1204,SF Bay,94024,CA
c:1222,2007-06-01,angel,\N,1,1203,SF Bay,94105,CA
c:1224,2007-02-01,series-a,3000000,1,1205,New York,10010,NY
c:1224,2007-09-01,series-b,8200000,3,1205,New York,10010,NY
c:1234,2007-10-01,series-b,10000000,3,1215,Atlanta,30303,GA
c:1234,2007-10-01,series-b,10000000,3,8548,New York,10016,NY
c:1234,2006-05-01,series-a,2200000,2,1215,Atlanta,30303,GA
c:1234,2006-05-01,series-a,2200000,2,8548,New York,10016,NY
c:1190,2007-10-01,series-b,16500000,2,1171,SF Bay,94301,CA
c:1236,2006-11-01,series-a,7400000,3,1217,Seattle,98101,WA
c:1240,2007-06-01,angel,\N,1,1221,SF Bay,\N,CA
c:1241,2006-06-01,series-c+,15500000,3,1222,SF Bay,94402,CA
c:1241,2004-07-01,series-b,12000000,2,1222,SF Bay,94402,CA
c:1241,2003-06-01,series-a,4200000,0,1222,SF Bay,94402,CA
c:732,2006-01-28,series-a,2000000,6,716,SF Bay,94401,CA
c:161,2000-03-02,series-a,1500000,0,157,SF Bay,94612,CA
c:1257,2008-02-05,series-a,1000000,1,1238,New York,10011,NY
c:1254,2007-10-01,series-a,1500000,0,1235,New York,10003,NY
c:1260,2008-02-01,series-a,2200000,1,1241,Denver,80302,CO
c:1261,\N,series-a,6500000,1,1242,New York,10011,NY
c:1263,2007-07-01,series-a,1250000,1,1244,Atlanta,30346,GA
c:1,2005-10-01,series-a,5250000,2,1,Seattle,98104,WA
c:1,2007-01-01,series-b,9500000,3,1,Seattle,98104,WA
c:1253,2004-01-01,series-a,1500000,3,1234,Seattle,98104,WA
c:1070,2006-09-01,series-b,12800000,2,1052,Washington DC,22182,VA
c:1239,2007-06-01,series-a,1000000,2,1220,Austin,78746,TX
c:1279,2006-11-01,angel,1000000,5,1260,SF Bay,94104,CA
c:1279,2007-10-01,series-a,5000000,2,1260,SF Bay,94104,CA
c:1419,2007-10-28,series-b,6200000,1,1395,Austin,78701,TX
c:1283,2007-09-01,series-b,10000000,5,1263,SF Bay,94040,CA
c:1283,2006-06-05,series-a,4300000,4,1263,SF Bay,94040,CA
c:1284,2006-12-01,angel,600000,1,1264,SF Bay,94085,CA
c:1284,2007-08-01,series-a,3000000,1,1264,SF Bay,94085,CA
c:1285,2007-08-01,series-c+,10000000,4,1265,Boston,2116,MA
c:1286,2007-08-01,series-a,4800000,2,1266,United States - Other,\N,\N
c:1287,2007-08-01,angel,\N,0,1267,SF Bay,94608,CA
c:1291,2007-08-01,series-a,\N,2,1269,United States - Other,\N,\N
c:1292,2007-08-01,angel,100000,2,1270,Los Angeles,\N,CA
c:1293,2007-08-01,series-c+,11000000,5,1271,SF Bay,94141,CA
c:1296,2007-08-01,angel,\N,2,1274,United States - Other,\N,\N
c:53,2008-01-01,series-c+,25000000,1,52,Phoenix,85281,AZ
c:1627,2007-06-01,series-a,5000000,2,1599,New York,10017,NY
c:1298,2007-09-01,angel,900000,3,1276,SF Bay,94107,CA
c:1054,2007-09-01,angel,\N,0,1036,United States - Other,\N,\N
c:1299,2007-09-01,series-b,\N,2,1277,Phoenix,,AZ
c:1300,2007-09-01,angel,1000000,1,1278,SF Bay,94108,CA
c:1301,2007-09-01,series-a,6100000,1,1279,Los Angeles,90049,CA
c:16954,2007-09-01,series-c+,5400000,3,11543,SF Bay,94107,CA
c:1303,2007-09-01,series-a,6000000,2,1281,Boston,1720,MA
c:1304,2008-03-01,series-b,15000000,3,1282,SF Bay,94063,CA
c:1308,2007-06-01,angel,\N,1,1286,Denver,80202,CO
c:1309,2005-11-23,series-a,5000000,2,1287,SF Bay,94040,CA
c:1309,2007-07-23,series-b,12000000,2,1287,SF Bay,94040,CA
c:1314,2007-10-01,angel,800000,1,1292,United States - Other,\N,\N
c:1315,2007-10-01,angel,750000,0,1293,United States - Other,\N,\N
c:339,2007-02-01,angel,900000,9,333,New York,10010,NY
c:339,2007-10-01,series-a,1500000,7,333,New York,10010,NY
c:1316,2005-08-01,series-a,17000000,2,1294,SF Bay,94550,CA
c:1317,2007-10-01,angel,150000,1,1295,Allentown,18104,PA
c:1022,2007-10-14,series-a,\N,3,1005,United States - Other,\N,\N
c:1319,2007-02-21,series-a,2800000,2,1297,SF Bay,94402,CA
c:1319,2007-02-21,series-a,2800000,2,7333,Detroit,48104,MI
c:608,2006-03-01,series-a,48000000,1,595,Kansas City,64112,MO
c:1321,2007-10-01,angel,1000000,2,1299,SF Bay,94103,CA
c:1525,2007-10-01,series-a,5000000,1,1499,Boston,2210,MA
c:1325,2007-10-01,series-b,12000000,5,1303,SF Bay,95110,CA
c:1326,2011-09-01,series-c+,\N,3,1304,New York,10003,NY
c:729,2007-08-01,series-a,\N,1,713,Washington DC,22314,VA
c:1330,2007-06-01,angel,\N,1,1308,Los Angeles,90254,CA
c:1329,2005-10-01,series-b,8000000,3,1307,SF Bay,\N,CA
c:1329,2005-03-01,series-a,2000000,2,1307,SF Bay,\N,CA
c:1342,2006-11-01,series-a,4000000,2,1320,Austin,78701,TX
c:1342,2007-11-01,series-b,12000000,3,1320,Austin,78701,TX
c:409,2007-10-01,series-b,12000000,3,403,Indianapolis,46032,IN
c:1344,2007-11-01,series-a,10000000,8,1322,SF Bay,95054,CA
c:1345,2005-09-19,series-a,6000000,2,1323,Boston,1760,MA
c:1345,2007-11-01,series-b,7800000,3,1323,Boston,1760,MA
c:444,2007-08-01,angel,310000,0,438,Seattle,98052,WA
c:1348,2005-01-26,series-a,5000000,2,1326,San Diego,92121,CA
c:1348,2006-06-22,series-b,8000000,3,1326,San Diego,92121,CA
c:1348,2008-07-23,series-c+,5000000,4,1326,San Diego,92121,CA
c:1349,2006-12-01,series-a,11300000,2,1327,Salt Lake City,84003,UT
c:1349,2007-10-01,series-b,34000000,2,1327,Salt Lake City,84003,UT
c:1350,2006-12-01,series-a,5000000,2,1328,Boston,1720,MA
c:1350,2007-10-01,series-b,16000000,3,1328,Boston,1720,MA
c:1352,2007-11-01,series-b,7000000,4,1330,SF Bay,95054,CA
c:1352,2006-04-01,series-a,4000000,3,1330,SF Bay,95054,CA
c:682,2007-01-01,angel,400000,0,669,Seattle,98104,WA
c:1363,2007-04-23,angel,750000,0,1341,Seattle,\N,WA
c:1364,2007-10-01,series-c+,300000000,1,1342,Washington DC,20850,MD
c:1365,2000-01-27,series-b,37000000,1,1343,Boston,2138,MA
c:1367,2007-09-01,series-a,6000000,2,1345,SF Bay,94403,CA
c:1373,2007-10-14,angel,20000,1,1350,Seattle,98104,WA
